identifier1	identifier2	annotator	judgment	comment	lemma
14874	14869	titare	3	comment	virkelighet
14874	14876	alexandra_w	4	comment	virkelighet
14874	14870	titare	3	comment	virkelighet
14874	14878	HelleBol	3	comment	virkelighet
14874	14864	HelleBol	4	comment	virkelighet
14874	14869	HelleBol	4	comment	virkelighet
14874	14884	alexandra_w	4	comment	virkelighet
14874	14871	HelleBol	3	comment	virkelighet
14874	14880	titare	3	comment	virkelighet
14874	14875	HelleBol	4	comment	virkelighet
14874	14872	HelleBol	3	comment	virkelighet
14874	14878	alexandra_w	4	comment	virkelighet
14874	14867	titare	3	comment	virkelighet
14874	14864	titare	4	comment	virkelighet
14874	14877	HelleBol	4	comment	virkelighet
14881	14880	HelleBol	3	comment	virkelighet
14881	14873	alexandra_w	4	comment	virkelighet
14881	14868	titare	4	comment	virkelighet
14881	14879	titare	4	comment	virkelighet
14881	14879	alexandra_w	4	comment	virkelighet
14881	14867	alexandra_w	4	comment	virkelighet
14881	14883	titare	4	comment	virkelighet
14881	14884	HelleBol	4	comment	virkelighet
14881	14875	alexandra_w	4	comment	virkelighet
14881	14877	alexandra_w	4	comment	virkelighet
14881	14875	titare	3	comment	virkelighet
14881	14865	titare	4	comment	virkelighet
14881	14882	HelleBol	4	comment	virkelighet
14881	14880	alexandra_w	4	comment	virkelighet
14881	14877	HelleBol	4	comment	virkelighet
14881	14873	HelleBol	3	comment	virkelighet
14881	14874	alexandra_w	4	comment	virkelighet
14881	14871	HelleBol	3	comment	virkelighet
14881	14867	titare	4	comment	virkelighet
14865	14876	alexandra_w	4	comment	virkelighet
14865	14863	HelleBol	3	comment	virkelighet
14865	14868	alexandra_w	4	comment	virkelighet
14865	14874	alexandra_w	4	comment	virkelighet
14865	14880	alexandra_w	4	comment	virkelighet
14865	14870	alexandra_w	4	comment	virkelighet
14865	14863	alexandra_w	4	comment	virkelighet
14865	14882	titare	3	comment	virkelighet
14865	14881	HelleBol	4	comment	virkelighet
14865	14870	HelleBol	3	comment	virkelighet
14865	14881	alexandra_w	4	comment	virkelighet
14865	14882	HelleBol	4	comment	virkelighet
14865	14872	titare	4	comment	virkelighet
14865	14878	HelleBol	3	comment	virkelighet
14865	14869	alexandra_w	4	comment	virkelighet
14865	14867	alexandra_w	4	comment	virkelighet
