identifier1	identifier2	annotator	judgment	comment	lemma
15369	15364	HelleBol	4	comment	kanal
15369	15374	HelleBol	1	comment	kanal
15369	15379	titare	4	comment	kanal
15369	15367	alexandra_w	4	comment	kanal
15369	15382	HelleBol	2	comment	kanal
15369	15365	titare	4	comment	kanal
15369	15384	alexandra_w	2	comment	kanal
15369	15379	HelleBol	4	comment	kanal
15369	15381	alexandra_w	4	comment	kanal
15369	15372	alexandra_w	4	comment	kanal
15369	15384	titare	1	comment	kanal
15369	15373	titare	1	comment	kanal
15369	15374	alexandra_w	1	comment	kanal
15369	15382	alexandra_w	2	comment	kanal
15369	15363	alexandra_w	1	comment	kanal
15369	15383	HelleBol	4	comment	kanal
15369	15376	HelleBol	4	comment	kanal
15369	15371	alexandra_w	1	comment	kanal
15369	15368	HelleBol	3	comment	kanal
15369	15372	titare	4	comment	kanal
15369	15382	titare	1	comment	kanal
15369	15378	alexandra_w	1	comment	kanal
15369	15370	alexandra_w	4	comment	kanal
15370	15371	titare	1	comment	kanal
15370	15379	HelleBol	4	comment	kanal
15370	15373	HelleBol	1	comment	kanal
15370	15368	titare	4	comment	kanal
15370	15369	titare	4	comment	kanal
15370	15382	alexandra_w	2	comment	kanal
15370	15378	titare	1	comment	kanal
15370	15363	alexandra_w	1	comment	kanal
15370	15381	HelleBol	4	comment	kanal
15370	15365	titare	4	comment	kanal
15370	15383	HelleBol	4	comment	kanal
15370	15372	titare	4	comment	kanal
15370	15366	titare	4	comment	kanal
15370	15364	HelleBol	4	comment	kanal
15370	15367	titare	4	comment	kanal
15370	15384	HelleBol	2	comment	kanal
15370	15372	HelleBol	4	comment	kanal
15370	15375	titare	1	comment	kanal
15370	15363	titare	1	comment	kanal
15370	15382	HelleBol	2	comment	kanal
15377	15384	HelleBol	2	comment	kanal
15377	15364	alexandra_w	4	comment	kanal
15377	15367	alexandra_w	4	comment	kanal
15377	15369	alexandra_w	4	comment	kanal
15377	15366	alexandra_w	4	comment	kanal
15377	15378	titare	1	comment	kanal
15377	15375	titare	1	comment	kanal
15377	15376	titare	4	comment	kanal
15377	15368	alexandra_w	4	comment	kanal
15377	15381	titare	4	comment	kanal
15377	15383	alexandra_w	4	comment	kanal
15377	15380	titare	1	comment	kanal
15377	15373	HelleBol	1	comment	kanal
15377	15366	titare	4	comment	kanal
15365	15378	alexandra_w	0	comment	kanal
15365	15379	alexandra_w	4	comment	kanal
15365	15364	titare	4	comment	kanal
15365	15377	alexandra_w	4	comment	kanal
15365	15368	titare	4	comment	kanal
15365	15373	titare	1	comment	kanal
15365	15377	titare	4	comment	kanal
15365	15373	alexandra_w	1	comment	kanal
15365	15364	HelleBol	4	comment	kanal
15365	15374	titare	1	comment	kanal
15365	15384	titare	1	comment	kanal
15365	15381	HelleBol	4	comment	kanal
15365	15363	HelleBol	1	comment	kanal
15365	15366	titare	1	comment	kanal
15365	15378	titare	1	comment	kanal
15365	15378	HelleBol	1	comment	kanal
15365	15372	titare	4	comment	kanal
15365	15369	HelleBol	4	comment	kanal
15373	15363	titare	1	comment	kanal
15373	15369	HelleBol	1	comment	kanal
15373	15369	alexandra_w	1	comment	kanal
15373	15364	alexandra_w	1	comment	kanal
15373	15379	alexandra_w	1	comment	kanal
15373	15368	HelleBol	1	comment	kanal
15373	15383	titare	1	comment	kanal
15373	15371	HelleBol	0	comment	kanal
15373	15366	titare	1	comment	kanal
15373	15384	HelleBol	1	comment	kanal
15373	15375	HelleBol	2	comment	kanal
15373	15368	alexandra_w	1	comment	kanal
15373	15382	HelleBol	1	comment	kanal
15373	15384	titare	1	comment	kanal
15374	15373	titare	1	comment	kanal
15374	15364	titare	1	comment	kanal
15374	15383	titare	1	comment	kanal
15374	15375	alexandra_w	3	comment	kanal
15374	15381	alexandra_w	1	comment	kanal
15374	15384	HelleBol	1	comment	kanal
15374	15364	HelleBol	1	comment	kanal
15374	15370	alexandra_w	1	comment	kanal
15374	15363	alexandra_w	3	comment	kanal
15374	15372	HelleBol	1	comment	kanal
15374	15382	alexandra_w	1	comment	kanal
15374	15365	HelleBol	1	comment	kanal
15374	15377	alexandra_w	1	comment	kanal
15374	15371	alexandra_w	1	comment	kanal
15374	15384	alexandra_w	1	comment	kanal
15374	15378	titare	4	comment	kanal
15374	15368	alexandra_w	1	comment	kanal
15374	15368	titare	1	comment	kanal
15374	15382	titare	1	comment	kanal
15374	15372	alexandra_w	1	comment	kanal
15374	15371	titare	2	comment	kanal
15374	15377	titare	1	comment	kanal
15380	15376	alexandra_w	2	comment	kanal
15380	15363	titare	1	comment	kanal
15380	15375	titare	1	comment	kanal
15380	15384	HelleBol	4	comment	kanal
15380	15366	HelleBol	2	comment	kanal
15380	15376	titare	1	comment	kanal
15380	15364	alexandra_w	2	comment	kanal
15380	15364	HelleBol	2	comment	kanal
15380	15370	alexandra_w	1	comment	kanal
15380	15371	alexandra_w	1	comment	kanal
15380	15375	alexandra_w	1	comment	kanal
15380	15377	HelleBol	2	comment	kanal
15380	15369	HelleBol	2	comment	kanal
15380	15369	alexandra_w	2	comment	kanal
15380	15381	alexandra_w	1	comment	kanal
15380	15363	alexandra_w	0	comment	kanal
15380	15368	HelleBol	2	comment	kanal
15380	15365	HelleBol	2	comment	kanal
15380	15373	titare	1	comment	kanal
15378	15379	titare	1	comment	kanal
15378	15377	HelleBol	1	comment	kanal
15378	15373	titare	4	comment	kanal
15378	15380	titare	1	comment	kanal
15378	15377	alexandra_w	1	comment	kanal
15378	15382	titare	1	comment	kanal
15378	15374	HelleBol	4	comment	kanal
15378	15376	titare	1	comment	kanal
15378	15370	alexandra_w	1	comment	kanal
15378	15368	HelleBol	1	comment	kanal
15378	15384	alexandra_w	1	comment	kanal
15378	15381	HelleBol	1	comment	kanal
15378	15381	alexandra_w	1	comment	kanal
15378	15363	HelleBol	4	comment	kanal
15378	15367	alexandra_w	1	comment	kanal
15383	15374	HelleBol	1	comment	kanal
15383	15366	titare	4	comment	kanal
15383	15368	HelleBol	4	comment	kanal
15383	15377	HelleBol	4	comment	kanal
15383	15375	HelleBol	1	comment	kanal
15383	15369	alexandra_w	4	comment	kanal
15383	15365	titare	4	comment	kanal
15383	15366	alexandra_w	4	comment	kanal
15383	15373	HelleBol	1	comment	kanal
15383	15380	HelleBol	2	comment	kanal
15383	15367	alexandra_w	4	comment	kanal
15383	15363	alexandra_w	1	comment	kanal
15383	15374	alexandra_w	1	comment	kanal
15383	15378	HelleBol	1	comment	kanal
15383	15368	titare	4	comment	kanal
15383	15363	HelleBol	1	comment	kanal
15383	15377	titare	4	comment	kanal
15383	15384	HelleBol	2	comment	kanal
15383	15367	HelleBol	4	comment	kanal
15383	15376	HelleBol	4	comment	kanal
15367	15364	titare	4	comment	kanal
15367	15364	alexandra_w	4	comment	kanal
15367	15370	HelleBol	4	comment	kanal
15367	15377	titare	4	comment	kanal
15367	15365	titare	4	comment	kanal
15367	15375	alexandra_w	1	comment	kanal
15367	15378	HelleBol	1	comment	kanal
15367	15373	titare	1	comment	kanal
15367	15368	alexandra_w	4	comment	kanal
15367	15368	HelleBol	4	comment	kanal
15367	15372	titare	4	comment	kanal
15382	15364	alexandra_w	2	comment	kanal
15382	15380	alexandra_w	1	comment	kanal
15382	15365	HelleBol	3	comment	kanal
15382	15380	HelleBol	3	comment	kanal
15382	15384	alexandra_w	2	comment	kanal
15382	15375	titare	1	comment	kanal
15382	15373	alexandra_w	1	comment	kanal
15382	15373	titare	1	comment	kanal
15382	15363	HelleBol	1	comment	kanal
15382	15383	alexandra_w	2	comment	kanal
15382	15377	HelleBol	2	comment	kanal
15382	15372	HelleBol	3	comment	kanal
15382	15378	HelleBol	1	comment	kanal
15382	15374	HelleBol	1	comment	kanal
15384	15365	alexandra_w	2	comment	kanal
15384	15369	HelleBol	2	comment	kanal
15384	15367	titare	1	comment	kanal
15384	15381	HelleBol	2	comment	kanal
15384	15378	HelleBol	1	comment	kanal
15384	15370	titare	1	comment	kanal
15384	15366	alexandra_w	2	comment	kanal
15384	15364	HelleBol	2	comment	kanal
15384	15374	titare	1	comment	kanal
15376	15373	titare	1	comment	kanal
15376	15363	HelleBol	1	comment	kanal
15376	15384	HelleBol	2	comment	kanal
15376	15370	HelleBol	4	comment	kanal
15376	15367	titare	4	comment	kanal
15376	15373	HelleBol	1	comment	kanal
15376	15377	HelleBol	4	comment	kanal
15376	15366	alexandra_w	4	comment	kanal
15376	15379	HelleBol	4	comment	kanal
15376	15367	HelleBol	4	comment	kanal
15376	15365	titare	4	comment	kanal
15376	15381	alexandra_w	4	comment	kanal
15376	15365	HelleBol	4	comment	kanal
15376	15368	alexandra_w	4	comment	kanal
15376	15384	titare	1	comment	kanal
15376	15377	alexandra_w	4	comment	kanal
15376	15372	HelleBol	4	comment	kanal
15376	15364	titare	4	comment	kanal
15376	15369	titare	4	comment	kanal
15376	15364	alexandra_w	4	comment	kanal
15371	15375	alexandra_w	1	comment	kanal
15371	15376	alexandra_w	1	comment	kanal
15371	15370	alexandra_w	1	comment	kanal
15371	15365	titare	1	comment	kanal
15371	15383	alexandra_w	1	comment	kanal
15371	15378	HelleBol	0	comment	kanal
15371	15376	titare	1	comment	kanal
15371	15378	titare	1	comment	kanal
15371	15370	HelleBol	0	comment	kanal
15371	15369	titare	1	comment	kanal
15371	15382	alexandra_w	1	comment	kanal
15371	15375	HelleBol	0	comment	kanal
15372	15373	HelleBol	1	comment	kanal
15372	15383	HelleBol	4	comment	kanal
15372	15368	titare	4	comment	kanal
15372	15366	HelleBol	4	comment	kanal
15372	15376	alexandra_w	4	comment	kanal
15372	15382	alexandra_w	0	comment	kanal
15372	15381	alexandra_w	4	comment	kanal
15372	15369	HelleBol	4	comment	kanal
15372	15364	HelleBol	4	comment	kanal
15372	15374	titare	1	comment	kanal
15372	15383	alexandra_w	0	comment	kanal
15372	15371	titare	1	comment	kanal
15372	15376	titare	4	comment	kanal
15372	15366	alexandra_w	4	comment	kanal
15372	15377	HelleBol	4	comment	kanal
15372	15379	titare	4	comment	kanal
15372	15378	alexandra_w	1	comment	kanal
15372	15383	titare	4	comment	kanal
15372	15380	alexandra_w	2	comment	kanal
15364	15378	alexandra_w	1	comment	kanal
15364	15368	HelleBol	4	comment	kanal
15364	15381	HelleBol	4	comment	kanal
15364	15380	titare	1	comment	kanal
15364	15366	titare	4	comment	kanal
15364	15370	alexandra_w	4	comment	kanal
15364	15363	HelleBol	1	comment	kanal
15368	15370	alexandra_w	4	comment	kanal
15368	15367	titare	4	comment	kanal
15368	15375	alexandra_w	1	comment	kanal
15368	15365	alexandra_w	4	comment	kanal
15368	15372	alexandra_w	4	comment	kanal
15368	15378	titare	1	comment	kanal
