identifier1	identifier2	annotator	judgment	comment	lemma
1970-2015_rad_233	1970-2015_rad_724	HelleBol	3		rad
1929-1965_rad_293	1929-1965_rad_419	HelleBol	0		rad
1929-1965_rad_136	1929-1965_rad_293	HelleBol	0		rad
1929-1965_rad_293	1929-1965_rad_31	HelleBol	0		rad
1929-1965_rad_293	1970-2015_rad_752	HelleBol	0		rad
1929-1965_rad_68	1970-2015_rad_539	HelleBol	4		rad
1929-1965_rad_31	1929-1965_rad_68	HelleBol	4		rad
1929-1965_rad_419	1929-1965_rad_68	HelleBol	0		rad
1929-1965_rad_136	1929-1965_rad_31	HelleBol	4		rad
1929-1965_rad_145	1970-2015_rad_724	HelleBol	3		rad
1929-1965_rad_427	1929-1965_rad_822	HelleBol	4		rad
1929-1965_rad_136	1970-2015_rad_724	HelleBol	4		rad
1929-1965_rad_687	1929-1965_rad_822	HelleBol	4		rad
1929-1965_rad_687	1970-2015_rad_430	HelleBol	3		rad
1929-1965_rad_687	1970-2015_rad_233	HelleBol	3		rad
1929-1965_rad_136	1929-1965_rad_419	HelleBol	0		rad
1929-1965_rad_419	1970-2015_rad_724	HelleBol	0		rad
1970-2015_rad_724	1970-2015_rad_752	HelleBol	3		rad
1929-1965_rad_419	1929-1965_rad_822	HelleBol	0		rad
1929-1965_rad_31	1970-2015_rad_724	HelleBol	4		rad
1929-1965_rad_419	1929-1965_rad_543	HelleBol	0		rad
1929-1965_rad_136	1929-1965_rad_687	HelleBol	4		rad
1929-1965_rad_822	1970-2015_rad_676	HelleBol	0		rad
1929-1965_rad_68	1970-2015_rad_724	HelleBol	4		rad
1929-1965_rad_427	1929-1965_rad_68	HelleBol	4		rad
1970-2015_rad_539	1970-2015_rad_676	HelleBol	0		rad
1929-1965_rad_247	1929-1965_rad_687	HelleBol	3		rad
1929-1965_rad_419	1970-2015_rad_539	HelleBol	0		rad
1929-1965_rad_247	1929-1965_rad_427	HelleBol	3		rad
1929-1965_rad_247	1970-2015_rad_539	HelleBol	3		rad
1970-2015_rad_121	1970-2015_rad_752	HelleBol	1		rad
1970-2015_rad_121	1970-2015_rad_449	HelleBol	0		rad
1929-1965_rad_145	1970-2015_rad_539	HelleBol	3		rad
1929-1965_rad_687	1970-2015_rad_539	HelleBol	4		rad
1929-1965_rad_419	1929-1965_rad_427	HelleBol	0		rad
1929-1965_rad_419	1970-2015_rad_586	HelleBol	0		rad
1929-1965_rad_419	1970-2015_rad_430	HelleBol	0		rad
1929-1965_rad_419	1970-2015_rad_121	HelleBol	0		rad
1929-1965_rad_68	1970-2015_rad_751	HelleBol	3		rad
1929-1965_rad_293	1970-2015_rad_751	HelleBol	0		rad
1929-1965_rad_247	1929-1965_rad_822	HelleBol	3		rad
1929-1965_rad_68	1970-2015_rad_121	HelleBol	1		rad
1929-1965_rad_136	1929-1965_rad_822	HelleBol	4		rad
1929-1965_rad_68	1970-2015_rad_233	HelleBol	3		rad
1929-1965_rad_68	1929-1965_rad_822	HelleBol	4		rad
1929-1965_rad_136	1929-1965_rad_68	HelleBol	4		rad
1929-1965_rad_247	1929-1965_rad_419	HelleBol	0		rad
1970-2015_rad_539	1970-2015_rad_724	HelleBol	4		rad
1970-2015_rad_724	1970-2015_rad_751	HelleBol	3		rad
1970-2015_rad_121	1970-2015_rad_724	HelleBol	1		rad
1970-2015_rad_430	1970-2015_rad_449	HelleBol	0		rad
1929-1965_rad_293	1929-1965_rad_68	HelleBol	0		rad
1929-1965_rad_293	1929-1965_rad_543	HelleBol	0		rad
1929-1965_rad_293	1929-1965_rad_427	HelleBol	0		rad
1929-1965_rad_293	1929-1965_rad_687	HelleBol	0		rad
1929-1965_rad_419	1970-2015_rad_449	HelleBol	0		rad
1929-1965_rad_293	1970-2015_rad_586	HelleBol	0		rad
1929-1965_rad_247	1970-2015_rad_449	HelleBol	0		rad
1929-1965_rad_31	1929-1965_rad_822	HelleBol	4		rad
1929-1965_rad_31	1970-2015_rad_510	HelleBol	3		rad
1970-2015_rad_233	1970-2015_rad_510	HelleBol	4		rad
1929-1965_rad_31	1970-2015_rad_751	HelleBol	3		rad
1929-1965_rad_31	1970-2015_rad_233	HelleBol	3		rad
1929-1965_rad_822	1970-2015_rad_449	HelleBol	0		rad
1970-2015_rad_233	1970-2015_rad_449	HelleBol	0		rad
1929-1965_rad_31	1929-1965_rad_427	HelleBol	4		rad
1929-1965_rad_136	1970-2015_rad_449	HelleBol	0		rad
1929-1965_rad_31	1970-2015_rad_752	HelleBol	3		rad
1929-1965_rad_31	1970-2015_rad_430	HelleBol	3		rad
1929-1965_rad_31	1970-2015_rad_449	HelleBol	0		rad
1970-2015_rad_233	1970-2015_rad_430	HelleBol	4		rad
1929-1965_rad_145	1970-2015_rad_676	HelleBol	0		rad
1929-1965_rad_247	1970-2015_rad_510	HelleBol	4		rad
1929-1965_rad_543	1970-2015_rad_539	HelleBol	0		rad
1970-2015_rad_449	1970-2015_rad_751	HelleBol	0		rad
1970-2015_rad_449	1970-2015_rad_676	HelleBol	0		rad
