identifier1	identifier2	annotator	judgment	comment	lemma
15444	15449	alexandra_w	4	comment	bystyrerepresentant
15444	15445	HelleBol	4	comment	bystyrerepresentant
15444	15449	titare	4	comment	bystyrerepresentant
15444	15438	alexandra_w	4	comment	bystyrerepresentant
15444	15447	alexandra_w	4	comment	bystyrerepresentant
15444	15429	titare	4	comment	bystyrerepresentant
15444	15448	titare	4	comment	bystyrerepresentant
15444	15437	titare	4	comment	bystyrerepresentant
15444	15439	alexandra_w	4	comment	bystyrerepresentant
15444	15438	titare	4	comment	bystyrerepresentant
15444	15441	titare	4	comment	bystyrerepresentant
15444	15440	alexandra_w	4	comment	bystyrerepresentant
15444	15445	titare	4	comment	bystyrerepresentant
15444	15434	HelleBol	4	comment	bystyrerepresentant
15444	15429	alexandra_w	4	comment	bystyrerepresentant
15444	15435	alexandra_w	4	comment	bystyrerepresentant
15444	15436	alexandra_w	4	comment	bystyrerepresentant
15444	15432	HelleBol	4	comment	bystyrerepresentant
15444	15439	titare	4	comment	bystyrerepresentant
15444	15442	alexandra_w	4	comment	bystyrerepresentant
15444	15429	HelleBol	4	comment	bystyrerepresentant
15439	15437	HelleBol	4	comment	bystyrerepresentant
15439	15436	alexandra_w	4	comment	bystyrerepresentant
15439	15443	HelleBol	4	comment	bystyrerepresentant
15439	15433	alexandra_w	4	comment	bystyrerepresentant
15439	15434	titare	4	comment	bystyrerepresentant
15439	15447	alexandra_w	4	comment	bystyrerepresentant
15439	15441	HelleBol	4	comment	bystyrerepresentant
15439	15431	titare	4	comment	bystyrerepresentant
15439	15437	titare	4	comment	bystyrerepresentant
15439	15434	HelleBol	4	comment	bystyrerepresentant
15439	15429	titare	4	comment	bystyrerepresentant
15439	15443	alexandra_w	4	comment	bystyrerepresentant
15439	15429	alexandra_w	4	comment	bystyrerepresentant
15439	15432	titare	4	comment	bystyrerepresentant
15439	15438	alexandra_w	4	comment	bystyrerepresentant
15439	15433	HelleBol	4	comment	bystyrerepresentant
15439	15444	HelleBol	4	comment	bystyrerepresentant
15439	15450	alexandra_w	4	comment	bystyrerepresentant
15438	15447	titare	4	comment	bystyrerepresentant
15438	15429	alexandra_w	4	comment	bystyrerepresentant
15438	15450	alexandra_w	4	comment	bystyrerepresentant
15438	15431	alexandra_w	4	comment	bystyrerepresentant
15438	15449	alexandra_w	4	comment	bystyrerepresentant
15438	15443	alexandra_w	4	comment	bystyrerepresentant
15438	15433	titare	4	comment	bystyrerepresentant
15438	15442	alexandra_w	4	comment	bystyrerepresentant
15438	15442	titare	4	comment	bystyrerepresentant
15438	15436	alexandra_w	4	comment	bystyrerepresentant
15438	15441	alexandra_w	4	comment	bystyrerepresentant
15438	15449	titare	4	comment	bystyrerepresentant
15438	15434	alexandra_w	4	comment	bystyrerepresentant
15438	15440	alexandra_w	4	comment	bystyrerepresentant
15438	15445	alexandra_w	4	comment	bystyrerepresentant
15438	15446	titare	4	comment	bystyrerepresentant
15438	15442	HelleBol	4	comment	bystyrerepresentant
15437	15440	HelleBol	4	comment	bystyrerepresentant
15437	15446	HelleBol	4	comment	bystyrerepresentant
15437	15445	titare	4	comment	bystyrerepresentant
15437	15432	HelleBol	4	comment	bystyrerepresentant
15437	15440	titare	4	comment	bystyrerepresentant
15437	15448	titare	4	comment	bystyrerepresentant
15437	15445	alexandra_w	4	comment	bystyrerepresentant
15437	15438	alexandra_w	4	comment	bystyrerepresentant
15437	15441	alexandra_w	4	comment	bystyrerepresentant
15437	15439	alexandra_w	4	comment	bystyrerepresentant
15437	15440	alexandra_w	4	comment	bystyrerepresentant
15437	15444	HelleBol	4	comment	bystyrerepresentant
15437	15430	HelleBol	4	comment	bystyrerepresentant
15437	15444	alexandra_w	4	comment	bystyrerepresentant
15437	15442	alexandra_w	4	comment	bystyrerepresentant
15442	15445	titare	4	comment	bystyrerepresentant
15442	15432	alexandra_w	4	comment	bystyrerepresentant
15442	15429	alexandra_w	4	comment	bystyrerepresentant
15442	15434	HelleBol	4	comment	bystyrerepresentant
15442	15432	titare	4	comment	bystyrerepresentant
15442	15440	alexandra_w	4	comment	bystyrerepresentant
15442	15433	alexandra_w	4	comment	bystyrerepresentant
15442	15446	alexandra_w	4	comment	bystyrerepresentant
15442	15446	titare	4	comment	bystyrerepresentant
15442	15446	HelleBol	4	comment	bystyrerepresentant
15442	15450	titare	4	comment	bystyrerepresentant
15442	15437	titare	4	comment	bystyrerepresentant
15442	15439	alexandra_w	4	comment	bystyrerepresentant
15442	15431	alexandra_w	4	comment	bystyrerepresentant
15442	15437	HelleBol	4	comment	bystyrerepresentant
15442	15447	titare	4	comment	bystyrerepresentant
15442	15448	HelleBol	4	comment	bystyrerepresentant
15442	15431	HelleBol	4	comment	bystyrerepresentant
15442	15449	alexandra_w	4	comment	bystyrerepresentant
15449	15448	alexandra_w	4	comment	bystyrerepresentant
15449	15439	alexandra_w	4	comment	bystyrerepresentant
