identifier1	identifier2	annotator	judgment	comment	lemma
15418	15424	titare	0	comment	oppvarming
15418	15419	alexandra_w	4	comment	oppvarming
15418	15421	alexandra_w	4	comment	oppvarming
15418	15420	titare	1	comment	oppvarming
15418	15422	titare	1	comment	oppvarming
15418	15408	HelleBol	3	comment	oppvarming
15418	15415	HelleBol	3	comment	oppvarming
15418	15428	titare	1	comment	oppvarming
15418	15427	alexandra_w	4	comment	oppvarming
15418	15409	alexandra_w	4	comment	oppvarming
15418	15427	HelleBol	3	comment	oppvarming
15418	15426	titare	1	comment	oppvarming
15418	15408	titare	1	comment	oppvarming
15418	15415	alexandra_w	2	comment	oppvarming
15418	15416	alexandra_w	2	comment	oppvarming
15418	15412	alexandra_w	2	comment	oppvarming
15418	15416	titare	1	comment	oppvarming
15418	15413	titare	1	comment	oppvarming
15422	15408	titare	4	comment	oppvarming
15422	15410	HelleBol	4	comment	oppvarming
15422	15415	titare	4	comment	oppvarming
15422	15418	HelleBol	3	comment	oppvarming
15422	15408	HelleBol	4	comment	oppvarming
15422	15417	HelleBol	4	comment	oppvarming
15422	15415	alexandra_w	4	comment	oppvarming
15422	15419	alexandra_w	2	comment	oppvarming
15422	15414	titare	4	comment	oppvarming
15422	15425	HelleBol	3	comment	oppvarming
15422	15426	titare	4	comment	oppvarming
15422	15419	HelleBol	3	comment	oppvarming
15422	15421	HelleBol	3	comment	oppvarming
15422	15417	alexandra_w	4	comment	oppvarming
15422	15427	HelleBol	4	comment	oppvarming
15422	15423	HelleBol	3	comment	oppvarming
15422	15424	HelleBol	4	comment	oppvarming
15422	15423	titare	1	comment	oppvarming
15422	15411	titare	4	comment	oppvarming
15422	15412	titare	4	comment	oppvarming
15422	15424	alexandra_w	4	comment	oppvarming
15422	15416	alexandra_w	2	comment	oppvarming
15422	15420	titare	4	comment	oppvarming
15416	15426	HelleBol	3	comment	oppvarming
15416	15419	HelleBol	3	comment	oppvarming
15416	15428	alexandra_w	2	comment	oppvarming
15416	15420	titare	1	comment	oppvarming
15416	15419	alexandra_w	2	comment	oppvarming
15416	15424	alexandra_w	2	comment	oppvarming
