identifier1	identifier2	annotator	judgment	comment	lemma
13747	13748	alexandra_w	4	comment	leder
13747	13761	alexandra_w	4	comment	leder
13747	13764	alexandra_w	4	comment	leder
13747	13762	titare	4	comment	leder
13747	13752	HelleBol	4	comment	leder
13747	13757	titare	4	comment	leder
13747	13764	titare	4	comment	leder
13747	13754	HelleBol	4	comment	leder
13747	13753	HelleBol	4	comment	leder
13747	13755	HelleBol	0	comment	leder
13747	13752	alexandra_w	4	comment	leder
13747	13758	alexandra_w	3	comment	leder
13747	13767	alexandra_w	4	comment	leder
13747	13751	titare	4	comment	leder
13747	13766	alexandra_w	4	comment	leder
13747	13767	HelleBol	4	comment	leder
13747	13765	alexandra_w	4	comment	leder
13747	13756	titare	0	comment	leder
13766	13749	alexandra_w	4	comment	leder
13766	13750	alexandra_w	4	comment	leder
13766	13758	alexandra_w	4	comment	leder
13766	13756	titare	0	comment	leder
13766	13764	alexandra_w	4	comment	leder
13766	13768	alexandra_w	4	comment	leder
13766	13761	titare	4	comment	leder
13766	13755	HelleBol	0	comment	leder
13766	13760	HelleBol	4	comment	leder
13766	13749	titare	4	comment	leder
13766	13752	alexandra_w	4	comment	leder
13766	13762	alexandra_w	4	comment	leder
13766	13749	HelleBol	4	comment	leder
13766	13751	titare	4	comment	leder
13759	13752	titare	4	comment	leder
13759	13763	alexandra_w	4	comment	leder
13759	13760	alexandra_w	4	comment	leder
13759	13765	HelleBol	4	comment	leder
13759	13749	alexandra_w	4	comment	leder
13759	13758	titare	4	comment	leder
13759	13768	titare	4	comment	leder
13759	13748	alexandra_w	4	comment	leder
13759	13747	alexandra_w	4	comment	leder
13767	13762	titare	4	comment	leder
13767	13762	HelleBol	4	comment	leder
13767	13768	HelleBol	4	comment	leder
13767	13752	HelleBol	4	comment	leder
13767	13760	alexandra_w	4	comment	leder
13767	13764	HelleBol	4	comment	leder
13767	13752	titare	4	comment	leder
13767	13758	HelleBol	4	comment	leder
13767	13753	HelleBol	4	comment	leder
13767	13761	alexandra_w	4	comment	leder
13767	13759	alexandra_w	4	comment	leder
13767	13759	titare	4	comment	leder
13767	13768	alexandra_w	4	comment	leder
13767	13755	alexandra_w	4	comment	leder
13767	13754	alexandra_w	4	comment	leder
13752	13750	HelleBol	4	comment	leder
13752	13755	HelleBol	0	comment	leder
13752	13759	alexandra_w	4	comment	leder
13752	13762	HelleBol	4	comment	leder
13752	13767	alexandra_w	4	comment	leder
13752	13750	titare	4	comment	leder
13752	13768	titare	4	comment	leder
13752	13760	alexandra_w	4	comment	leder
13752	13757	alexandra_w	4	comment	leder
13752	13757	HelleBol	4	comment	leder
13752	13751	alexandra_w	4	comment	leder
13752	13766	titare	4	comment	leder
13752	13753	titare	4	comment	leder
13752	13759	HelleBol	4	comment	leder
13752	13753	HelleBol	4	comment	leder
13752	13750	alexandra_w	4	comment	leder
