identifier1	identifier2	annotator	judgment	comment	lemma
13777	13789	alexandra_w	1	comment	leilighet
13777	13771	titare	4	comment	leilighet
13777	13779	alexandra_w	1	comment	leilighet
13777	13790	HelleBol	4	comment	leilighet
13777	13786	HelleBol	4	comment	leilighet
13777	13769	HelleBol	2	comment	leilighet
13777	13774	alexandra_w	4	comment	leilighet
13777	13776	HelleBol	4	comment	leilighet
13777	13786	titare	4	comment	leilighet
13777	13778	titare	1	comment	leilighet
13777	13770	titare	4	comment	leilighet
13777	13770	HelleBol	4	comment	leilighet
13777	13789	HelleBol	2	comment	leilighet
13777	13780	titare	4	comment	leilighet
13778	13786	HelleBol	2	comment	leilighet
13778	13785	HelleBol	2	comment	leilighet
13778	13781	titare	1	comment	leilighet
13778	13784	HelleBol	2	comment	leilighet
13778	13772	HelleBol	2	comment	leilighet
13778	13783	HelleBol	3	comment	leilighet
13778	13784	titare	1	comment	leilighet
13778	13769	alexandra_w	4	comment	leilighet
13778	13775	HelleBol	3	comment	leilighet
13778	13769	HelleBol	3	comment	leilighet
13778	13774	alexandra_w	1	comment	leilighet
13778	13783	alexandra_w	4	comment	leilighet
13778	13782	alexandra_w	1	comment	leilighet
13778	13779	titare	4	comment	leilighet
13778	13772	alexandra_w	1	comment	leilighet
13778	13771	alexandra_w	1	comment	leilighet
13778	13779	HelleBol	3	comment	leilighet
13778	13786	titare	1	comment	leilighet
13778	13789	alexandra_w	1	comment	leilighet
13778	13787	titare	1	comment	leilighet
13778	13776	alexandra_w	1	comment	leilighet
13778	13790	alexandra_w	1	comment	leilighet
13771	13770	titare	4	comment	leilighet
13771	13777	alexandra_w	4	comment	leilighet
13771	13775	titare	1	comment	leilighet
13771	13789	alexandra_w	1	comment	leilighet
13771	13786	titare	4	comment	leilighet
13771	13770	HelleBol	4	comment	leilighet
13771	13790	alexandra_w	4	comment	leilighet
13771	13781	HelleBol	4	comment	leilighet
13771	13787	alexandra_w	1	comment	leilighet
13771	13785	alexandra_w	4	comment	leilighet
13771	13784	HelleBol	4	comment	leilighet
13781	13790	titare	4	comment	leilighet
13781	13774	HelleBol	2	comment	leilighet
13781	13775	alexandra_w	1	comment	leilighet
13781	13788	titare	1	comment	leilighet
13781	13790	alexandra_w	4	comment	leilighet
13781	13769	alexandra_w	1	comment	leilighet
13781	13789	alexandra_w	1	comment	leilighet
13781	13789	titare	1	comment	leilighet
13781	13782	titare	4	comment	leilighet
13781	13784	HelleBol	4	comment	leilighet
13781	13780	titare	4	comment	leilighet
13781	13770	alexandra_w	4	comment	leilighet
13781	13778	alexandra_w	1	comment	leilighet
13781	13778	HelleBol	2	comment	leilighet
13781	13770	titare	4	comment	leilighet
13781	13773	alexandra_w	1	comment	leilighet
13781	13780	alexandra_w	4	comment	leilighet
13781	13786	alexandra_w	4	comment	leilighet
13776	13780	titare	4	comment	leilighet
13776	13771	alexandra_w	4	comment	leilighet
13776	13769	HelleBol	2	comment	leilighet
13776	13775	titare	1	comment	leilighet
13776	13774	titare	1	comment	leilighet
13776	13770	titare	4	comment	leilighet
13776	13779	alexandra_w	1	comment	leilighet
13776	13782	titare	4	comment	leilighet
13776	13780	alexandra_w	4	comment	leilighet
13776	13770	HelleBol	4	comment	leilighet
13776	13790	titare	4	comment	leilighet
13776	13772	alexandra_w	4	comment	leilighet
13776	13775	HelleBol	2	comment	leilighet
13776	13774	HelleBol	2	comment	leilighet
13776	13777	alexandra_w	4	comment	leilighet
13776	13774	alexandra_w	4	comment	leilighet
13776	13781	titare	4	comment	leilighet
13776	13773	alexandra_w	1	comment	leilighet
13782	13779	HelleBol	2	comment	leilighet
13782	13777	HelleBol	4	comment	leilighet
13782	13771	alexandra_w	4	comment	leilighet
13782	13788	alexandra_w	1	comment	leilighet
13782	13779	alexandra_w	1	comment	leilighet
13782	13776	HelleBol	4	comment	leilighet
13782	13774	HelleBol	2	comment	leilighet
13782	13781	alexandra_w	4	comment	leilighet
13782	13778	HelleBol	2	comment	leilighet
13782	13783	HelleBol	2	comment	leilighet
13782	13780	HelleBol	4	comment	leilighet
13782	13770	alexandra_w	4	comment	leilighet
13782	13775	alexandra_w	1	comment	leilighet
13782	13788	HelleBol	2	comment	leilighet
13782	13790	alexandra_w	4	comment	leilighet
13773	13779	titare	4	comment	leilighet
13773	13771	titare	1	comment	leilighet
13773	13777	titare	1	comment	leilighet
13773	13777	HelleBol	2	comment	leilighet
13773	13784	HelleBol	2	comment	leilighet
13773	13776	titare	1	comment	leilighet
13773	13783	titare	4	comment	leilighet
13773	13769	alexandra_w	4	comment	leilighet
13773	13774	HelleBol	4	comment	leilighet
13773	13784	alexandra_w	1	comment	leilighet
13773	13790	HelleBol	2	comment	leilighet
13773	13778	alexandra_w	4	comment	leilighet
13773	13780	titare	1	comment	leilighet
13773	13775	alexandra_w	4	comment	leilighet
13773	13788	HelleBol	4	comment	leilighet
13773	13781	titare	1	comment	leilighet
13773	13782	alexandra_w	1	comment	leilighet
13773	13785	HelleBol	2	comment	leilighet
13773	13772	alexandra_w	1	comment	leilighet
13772	13771	alexandra_w	4	comment	leilighet
13772	13775	HelleBol	2	comment	leilighet
13772	13775	alexandra_w	1	comment	leilighet
13772	13773	HelleBol	2	comment	leilighet
13772	13783	titare	1	comment	leilighet
13772	13777	alexandra_w	4	comment	leilighet
13772	13784	alexandra_w	4	comment	leilighet
13772	13777	HelleBol	4	comment	leilighet
13772	13780	HelleBol	4	comment	leilighet
13772	13774	alexandra_w	4	comment	leilighet
13772	13788	alexandra_w	1	comment	leilighet
13774	13778	titare	4	comment	leilighet
13774	13781	titare	1	comment	leilighet
13774	13790	titare	1	comment	leilighet
13774	13789	alexandra_w	1	comment	leilighet
13774	13786	HelleBol	2	comment	leilighet
13774	13769	HelleBol	4	comment	leilighet
13774	13790	alexandra_w	4	comment	leilighet
13774	13770	titare	1	comment	leilighet
13774	13775	titare	4	comment	leilighet
13774	13777	HelleBol	2	comment	leilighet
13774	13780	HelleBol	2	comment	leilighet
13774	13778	HelleBol	3	comment	leilighet
13774	13788	HelleBol	4	comment	leilighet
13774	13784	alexandra_w	4	comment	leilighet
13774	13783	titare	4	comment	leilighet
13774	13775	alexandra_w	1	comment	leilighet
13774	13785	HelleBol	2	comment	leilighet
13770	13789	alexandra_w	1	comment	leilighet
13770	13769	alexandra_w	1	comment	leilighet
13770	13779	titare	1	comment	leilighet
13770	13784	alexandra_w	4	comment	leilighet
13770	13769	titare	1	comment	leilighet
13770	13780	alexandra_w	4	comment	leilighet
13770	13789	HelleBol	2	comment	leilighet
13770	13783	HelleBol	2	comment	leilighet
13770	13790	titare	4	comment	leilighet
13770	13771	alexandra_w	4	comment	leilighet
13770	13775	titare	1	comment	leilighet
13770	13787	HelleBol	4	comment	leilighet
13770	13780	titare	4	comment	leilighet
13770	13773	alexandra_w	1	comment	leilighet
13770	13778	alexandra_w	1	comment	leilighet
13784	13770	HelleBol	4	comment	leilighet
13784	13790	alexandra_w	4	comment	leilighet
13784	13778	alexandra_w	1	comment	leilighet
13784	13781	alexandra_w	4	comment	leilighet
13784	13777	titare	4	comment	leilighet
13784	13777	HelleBol	4	comment	leilighet
13784	13785	titare	4	comment	leilighet
13784	13782	HelleBol	4	comment	leilighet
13784	13780	alexandra_w	4	comment	leilighet
13784	13772	HelleBol	4	comment	leilighet
13784	13779	titare	1	comment	leilighet
13784	13790	HelleBol	4	comment	leilighet
13784	13788	titare	1	comment	leilighet
13788	13769	HelleBol	4	comment	leilighet
13788	13771	HelleBol	2	comment	leilighet
13788	13771	alexandra_w	1	comment	leilighet
13788	13786	alexandra_w	1	comment	leilighet
13788	13769	titare	4	comment	leilighet
13788	13787	HelleBol	2	comment	leilighet
13788	13790	titare	1	comment	leilighet
13788	13779	alexandra_w	1	comment	leilighet
13788	13783	alexandra_w	4	comment	leilighet
13788	13774	alexandra_w	1	comment	leilighet
13788	13770	alexandra_w	1	comment	leilighet
13788	13779	titare	4	comment	leilighet
13788	13785	alexandra_w	1	comment	leilighet
13788	13783	titare	4	comment	leilighet
13788	13786	HelleBol	2	comment	leilighet
13788	13775	HelleBol	4	comment	leilighet
13788	13776	titare	1	comment	leilighet
13788	13769	alexandra_w	4	comment	leilighet
13788	13777	titare	1	comment	leilighet
13769	13774	alexandra_w	1	comment	leilighet
13769	13783	titare	4	comment	leilighet
13769	13790	HelleBol	2	comment	leilighet
13769	13779	HelleBol	4	comment	leilighet
13769	13773	HelleBol	4	comment	leilighet
13769	13785	alexandra_w	1	comment	leilighet
13769	13771	alexandra_w	1	comment	leilighet
13769	13781	HelleBol	2	comment	leilighet
13769	13772	HelleBol	2	comment	leilighet
13769	13773	titare	4	comment	leilighet
13769	13778	titare	4	comment	leilighet
13769	13772	titare	1	comment	leilighet
13769	13789	alexandra_w	4	comment	leilighet
13769	13780	titare	1	comment	leilighet
13769	13777	titare	1	comment	leilighet
13769	13775	HelleBol	4	comment	leilighet
13787	13776	alexandra_w	4	comment	leilighet
13787	13788	alexandra_w	1	comment	leilighet
13787	13772	HelleBol	4	comment	leilighet
13787	13777	titare	4	comment	leilighet
13787	13780	alexandra_w	4	comment	leilighet
13787	13779	alexandra_w	1	comment	leilighet
13787	13777	alexandra_w	4	comment	leilighet
13787	13784	alexandra_w	4	comment	leilighet
13787	13783	titare	1	comment	leilighet
13787	13782	alexandra_w	4	comment	leilighet
13787	13790	HelleBol	4	comment	leilighet
13787	13776	titare	4	comment	leilighet
13787	13769	titare	1	comment	leilighet
13787	13775	HelleBol	2	comment	leilighet
13787	13775	titare	1	comment	leilighet
13787	13770	titare	4	comment	leilighet
13787	13778	alexandra_w	1	comment	leilighet
13787	13783	HelleBol	2	comment	leilighet
13787	13770	alexandra_w	4	comment	leilighet
13790	13779	titare	1	comment	leilighet
13790	13786	HelleBol	4	comment	leilighet
13790	13771	HelleBol	4	comment	leilighet
13790	13772	alexandra_w	4	comment	leilighet
13790	13771	titare	4	comment	leilighet
13790	13785	titare	4	comment	leilighet
13790	13787	alexandra_w	4	comment	leilighet
13790	13769	alexandra_w	1	comment	leilighet
13790	13783	titare	1	comment	leilighet
13790	13787	titare	4	comment	leilighet
13780	13784	titare	4	comment	leilighet
13780	13789	titare	1	comment	leilighet
13780	13777	HelleBol	4	comment	leilighet
13780	13778	HelleBol	2	comment	leilighet
13780	13789	alexandra_w	1	comment	leilighet
13780	13776	HelleBol	4	comment	leilighet
13780	13782	titare	4	comment	leilighet
13780	13769	alexandra_w	1	comment	leilighet
13780	13778	alexandra_w	1	comment	leilighet
13780	13769	HelleBol	2	comment	leilighet
13780	13770	HelleBol	4	comment	leilighet
13780	13783	HelleBol	2	comment	leilighet
13780	13775	alexandra_w	1	comment	leilighet
13779	13771	alexandra_w	1	comment	leilighet
13779	13786	HelleBol	2	comment	leilighet
13779	13786	alexandra_w	1	comment	leilighet
13779	13775	titare	4	comment	leilighet
13779	13787	HelleBol	2	comment	leilighet
13779	13774	HelleBol	4	comment	leilighet
13779	13773	HelleBol	4	comment	leilighet
13786	13780	HelleBol	4	comment	leilighet
13786	13784	titare	4	comment	leilighet
13786	13774	titare	1	comment	leilighet
13786	13771	alexandra_w	4	comment	leilighet
13786	13778	alexandra_w	1	comment	leilighet
13786	13779	titare	1	comment	leilighet
13786	13775	HelleBol	2	comment	leilighet
13786	13790	alexandra_w	4	comment	leilighet
13786	13771	HelleBol	4	comment	leilighet
13786	13773	alexandra_w	1	comment	leilighet
13783	13773	alexandra_w	4	comment	leilighet
13783	13779	alexandra_w	1	comment	leilighet
13783	13781	alexandra_w	1	comment	leilighet
13783	13776	titare	1	comment	leilighet
13783	13772	alexandra_w	1	comment	leilighet
13783	13784	titare	1	comment	leilighet
13783	13785	titare	1	comment	leilighet
13783	13775	HelleBol	4	comment	leilighet
13783	13786	HelleBol	2	comment	leilighet
13783	13777	titare	1	comment	leilighet
13783	13770	alexandra_w	4	comment	leilighet
13783	13774	alexandra_w	1	comment	leilighet
13783	13776	HelleBol	2	comment	leilighet
13783	13784	HelleBol	2	comment	leilighet
13783	13770	titare	1	comment	leilighet
13785	13778	titare	1	comment	leilighet
13785	13772	titare	4	comment	leilighet
13785	13770	HelleBol	4	comment	leilighet
13785	13774	titare	1	comment	leilighet
13785	13775	alexandra_w	1	comment	leilighet
13785	13781	HelleBol	4	comment	leilighet
13785	13779	HelleBol	2	comment	leilighet
13785	13779	titare	1	comment	leilighet
13785	13776	titare	4	comment	leilighet
13785	13788	titare	1	comment	leilighet
13785	13782	alexandra_w	4	comment	leilighet
13785	13784	alexandra_w	4	comment	leilighet
13785	13789	alexandra_w	1	comment	leilighet
13785	13786	alexandra_w	4	comment	leilighet
13785	13790	alexandra_w	4	comment	leilighet
13785	13787	titare	4	comment	leilighet
13775	13790	alexandra_w	1	comment	leilighet
13775	13779	HelleBol	4	comment	leilighet
13775	13790	HelleBol	2	comment	leilighet
13775	13778	titare	4	comment	leilighet
13775	13776	alexandra_w	1	comment	leilighet
13775	13777	titare	1	comment	leilighet
13775	13773	HelleBol	4	comment	leilighet
13775	13788	titare	4	comment	leilighet
13775	13780	HelleBol	2	comment	leilighet
13775	13788	alexandra_w	4	comment	leilighet
13775	13771	alexandra_w	1	comment	leilighet
13775	13770	alexandra_w	1	comment	leilighet
13775	13786	alexandra_w	1	comment	leilighet
13775	13786	titare	1	comment	leilighet
13775	13781	HelleBol	2	comment	leilighet
13775	13780	titare	1	comment	leilighet
13775	13779	alexandra_w	3	comment	leilighet
13775	13789	titare	4	comment	leilighet
13789	13785	titare	1	comment	leilighet
13789	13782	alexandra_w	1	comment	leilighet
13789	13781	HelleBol	2	comment	leilighet
13789	13779	titare	4	comment	leilighet
13789	13782	titare	1	comment	leilighet
13789	13776	alexandra_w	1	comment	leilighet
13789	13783	alexandra_w	4	comment	leilighet
13789	13787	alexandra_w	1	comment	leilighet
13789	13772	alexandra_w	1	comment	leilighet
13789	13783	titare	1	comment	leilighet
13789	13779	alexandra_w	4	comment	leilighet
