identifier1	identifier2	annotator	judgment	comment	lemma
14886	14898	titare	3	comment	papir
14886	14903	titare	3	comment	papir
14886	14901	alexandra_w	3	comment	papir
14886	14895	alexandra_w	4	comment	papir
14886	14904	alexandra_w	3	comment	papir
14886	14887	HelleBol	4	comment	papir
14886	14901	titare	3	comment	papir
14886	14894	HelleBol	3	comment	papir
14886	14890	HelleBol	3	comment	papir
14886	14906	titare	3	comment	papir
14886	14893	titare	3	comment	papir
14886	14895	titare	4	comment	papir
14886	14901	HelleBol	4	comment	papir
14886	14888	alexandra_w	3	comment	papir
14886	14902	titare	3	comment	papir
14886	14906	alexandra_w	3	comment	papir
14886	14905	HelleBol	4	comment	papir
14886	14892	HelleBol	3	comment	papir
14886	14898	HelleBol	3	comment	papir
14886	14894	alexandra_w	3	comment	papir
14893	14902	titare	3	comment	papir
14893	14896	HelleBol	3	comment	papir
14893	14886	HelleBol	3	comment	papir
14893	14898	alexandra_w	4	comment	papir
14893	14889	titare	3	comment	papir
14893	14901	HelleBol	3	comment	papir
14893	14894	HelleBol	4	comment	papir
14893	14892	titare	4	comment	papir
14893	14889	HelleBol	4	comment	papir
14893	14885	titare	4	comment	papir
14893	14894	titare	3	comment	papir
14893	14887	HelleBol	3	comment	papir
14893	14906	HelleBol	4	comment	papir
14893	14890	HelleBol	4	comment	papir
14893	14892	alexandra_w	4	comment	papir
14893	14888	alexandra_w	4	comment	papir
14906	14901	HelleBol	3	comment	papir
14906	14897	titare	3	comment	papir
14906	14887	titare	3	comment	papir
14906	14894	alexandra_w	4	comment	papir
14906	14893	alexandra_w	4	comment	papir
14906	14905	alexandra_w	3	comment	papir
14906	14892	titare	3	comment	papir
14906	14898	HelleBol	4	comment	papir
14906	14898	titare	3	comment	papir
14906	14899	titare	3	comment	papir
14906	14888	alexandra_w	4	comment	papir
14906	14891	titare	3	comment	papir
14906	14892	alexandra_w	4	comment	papir
14906	14902	titare	3	comment	papir
14906	14901	titare	3	comment	papir
14902	14889	HelleBol	3	comment	papir
14902	14890	titare	3	comment	papir
14902	14895	titare	3	comment	papir
14902	14896	alexandra_w	4	comment	papir
14902	14905	alexandra_w	4	comment	papir
14902	14890	HelleBol	3	comment	papir
14902	14904	alexandra_w	4	comment	papir
14902	14894	HelleBol	3	comment	papir
14902	14885	titare	3	comment	papir
14902	14895	alexandra_w	4	comment	papir
14902	14892	titare	3	comment	papir
14902	14903	HelleBol	3	comment	papir
14902	14893	alexandra_w	4	comment	papir
14902	14898	HelleBol	3	comment	papir
14902	14892	HelleBol	3	comment	papir
14902	14888	titare	3	comment	papir
14902	14899	alexandra_w	4	comment	papir
14902	14897	HelleBol	3	comment	papir
14902	14886	HelleBol	4	comment	papir
14890	14897	alexandra_w	4	comment	papir
14890	14906	alexandra_w	4	comment	papir
14890	14896	titare	3	comment	papir
14890	14899	titare	3	comment	papir
14890	14902	alexandra_w	4	comment	papir
14890	14886	alexandra_w	3	comment	papir
14890	14904	titare	3	comment	papir
14890	14885	HelleBol	4	comment	papir
14890	14893	alexandra_w	4	comment	papir
14890	14896	alexandra_w	4	comment	papir
14890	14901	alexandra_w	4	comment	papir
14890	14906	titare	4	comment	papir
14890	14906	HelleBol	4	comment	papir
14890	14897	HelleBol	4	comment	papir
14890	14900	alexandra_w	3	comment	papir
14890	14898	alexandra_w	4	comment	papir
