identifier1	identifier2	annotator	judgment	comment	lemma
1980-1990_melding_2558	2012-2019_melding_84320	HelleBol	4		melding
1980-1990_melding_1338	2012-2019_melding_7137	HelleBol	4		melding
2012-2019_melding_7137	2012-2019_melding_84320	HelleBol	4		melding
1980-1990_melding_3006	2012-2019_melding_55783	HelleBol	4		melding
1980-1990_melding_1834	2012-2019_melding_7137	HelleBol	4		melding
2012-2019_melding_23650	2012-2019_melding_7137	HelleBol	4		melding
1980-1990_melding_2964	2012-2019_melding_7137	HelleBol	4		melding
2012-2019_melding_55783	2012-2019_melding_7137	HelleBol	4		melding
1980-1990_melding_3006	2012-2019_melding_7137	HelleBol	4		melding
1980-1990_melding_3006	1980-1990_melding_4520	HelleBol	4		melding
1980-1990_melding_1834	1980-1990_melding_4271	HelleBol	4		melding
1980-1990_melding_1834	1980-1990_melding_5172	HelleBol	4		melding
1980-1990_melding_3006	2012-2019_melding_84320	HelleBol	4		melding
1980-1990_melding_1834	2012-2019_melding_109979	HelleBol	4		melding
2012-2019_melding_60297	2012-2019_melding_60682	HelleBol	4		melding
1980-1990_melding_2383	1980-1990_melding_622	HelleBol	4		melding
1980-1990_melding_3944	1980-1990_melding_622	HelleBol	4		melding
1980-1990_melding_4271	2012-2019_melding_54522	HelleBol	4		melding
1980-1990_melding_4271	2012-2019_melding_69007	HelleBol	4		melding
1980-1990_melding_1834	2012-2019_melding_94439	HelleBol	4		melding
1980-1990_melding_3944	1980-1990_melding_4271	HelleBol	4		melding
1980-1990_melding_1338	1980-1990_melding_1834	HelleBol	4		melding
2012-2019_melding_55783	2012-2019_melding_94439	HelleBol	4		melding
1980-1990_melding_1834	2012-2019_melding_60297	HelleBol	4		melding
1980-1990_melding_3944	2012-2019_melding_87584	HelleBol	4		melding
1980-1990_melding_3944	1980-1990_melding_5172	HelleBol	4		melding
1980-1990_melding_3944	2012-2019_melding_94439	HelleBol	4		melding
1980-1990_melding_3944	2012-2019_melding_69007	HelleBol	4		melding
1980-1990_melding_3944	2012-2019_melding_7137	HelleBol	4		melding
1980-1990_melding_2383	1980-1990_melding_3944	HelleBol	4		melding
1980-1990_melding_3944	2012-2019_melding_23650	HelleBol	4		melding
