lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang	user
stryk	NN	2012	2012-2019	2012-2019_stryk_555		Den slovakiske verdensmesteren har vaert et visuelt refreng i front gjennom hele vårsesongen, og etter to overbevisende triumfer i Gent-Wevelgem og Flandern rundt, virker det som han har timet formen ganske perfekt. I Flandern viste han dessuten hvordan rå stryke og aggressiv kjøring kan vaere verdige substitutter for manglende lagstøtte og taktisk finesse.	256:262	0:357	14743	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_219		Barnes gir FA stryk for innsatsen.	14:19	0:34	14736	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_37		Han var 42 og Kona Olme Embretsd. 45 år. De hadde 3 barn, Ingebør 11, Peder 9 og Olava 5 år. Ovenfor plassen Kvernhusdalen eller Øvre Mastekastet går Holme vannsbekken i et sterkere stryk.	182:187	0:188	14737	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_55		Fra Imsavassdragets lavestliggende vatn renner elva med forholdsvis jevnt fall 43 km til utløpet i Glomma. Eldåa og Trya går som striere stryk og sistnevnte danner fossen Storfallet. Innsjøarealet utgjør mindre enn 1% av hele nedbørfeltet.	137:142	0:239	14746	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_91		- Evalueringsarbeidet står til stryk Karl Heinrik Melle (t.v.) gjorde en bedre figur enn Tarjei Rygnestad ifølge Adresseavisens kommentator. Foto: OLE MARTIN WOLD Karl Heinrik	31:36	0:175	14747	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_17		Padlingen foregår oftest i stryk eller i elver dominert av stryk.	27:32	0:65	14739	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_774		Trump får stryk for dårligere engelsk enn Solberg Statsminister Erna Solberg hilser på USAs president Donald Trump under pressekonferansen i Det hvite hus i Washington onsdag. Foto: Heiko Junge / NTB scanpix	10:15	0:207	14732	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_675		En slik rettsanvendelse ville stått til stryk på eksamen i jus. Stortinget har et ansvar for at Norge ikke bryter folkeretten.	40:45	0:126	14733	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_543		Dette vil vi se naermere på nå, sier han. Når det kommer til de to produktene som får stryk i testen, sier Pedersen at de først og fremst skal merkes, men at de vil vurdere om de skal fortsette å selge dem. - Umiddelbart vil vi merke disse produktene tydelig. Videre vil vi gjøre en vurdering om vi fortsatt skal tilby disse eller ikke, hevder han overfor Dinside. - Dette er en deklarasjonstest, ikke en risikovurdering! I Norge er det Mattilsynet som fører tilsyn med at kosmetikk omsettes på markedet slik regelverket sier.	85:90	0:525	14731	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_38		Mellom den gamle og nye Hagabrua går elva i stryk med ca. 3 m. fallhøyde.	44:49	0:73	14742	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_95		I forrige runde var det Sandviken som fikk stryk med 5-3. Denne gangen var det en Julie Adserø-dobbel som sørget for at Kattem ledet 2-0. Først satte hun et straffespark i nettet etter drøyt halvspilt første omgang, før hun to minutter før pause doblet ledelsen.	43:48	0:262	14738	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_90		Botnbreer har vaert aktive også etter den tid. Elveløpene er varierte fra stryk og fosser i trange gjel til langstrakte rolige loner.	73:78	0:132	14741	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_109		Den hadde da et loddrett f all på 29 m og nedenfor et stryk på 5 m. Bind VI B— 16 Bekkalunfossen.	54:59	0:97	14740	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_71		Elva har ingen markerte fall, men lange strekninger av løpet går i stryk.	67:72	0:73	14749	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_663		Han er veldig glad i å gi stryk og kos, men siden jeg ikke har hender er det vanskelig å gjengjelde tjenesten.» Og: «Han lytter godt til irettesettelser og er svaert laerenem, så jeg tror ikke en medeier vil ha noen problemer med å tilpasse han til sitt behov.» – Responsen er svaert bra, jeg har ikke kommet gjennom alt ennå. Jeg har fått over 220 svar. De kommer fra hele landet, helt fra Finnmark, og ett svar fra Stockholm.	26:31	0:424	14745	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_854		Men til ingen nytte. Jarle Aasland Petter Thoresens mannskap tok seg av VIF før Storhamar fikk stryk i finalen.	95:100	0:111	14748	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_12		Elva vekslar mellom slake parti, ofte med store myrområde, og kortare parti med fossar og stryk.	90:95	0:96	14752	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_705		Ga oppholdstillatelse til vitne Lime-skiltene må ned for å få varer Lime-butikker fikk stryk fra revisor	87:92	0:104	14734	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_42		Atnasjømy- Varige eller sesongpregete sterke reduksjoner i elvas vannføring hindrer vandring av fisk, tørrlegger gyte- og oppvekstplasser og reduserer formeringen. Den naere tilpasning hos f.eks. laks og sjøaure til vannføring og temperatur som Vilt og ferskvannsfisk og vassdragsvern har betydning for fiskens gang i elvene og for passering av stryk og fosser, blir ved regulering brakt ut av balanse og vil ofte ødelegge vandringsmønsteret.	344:349	0:441	14750	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_57		Nedenfor Vangsvatnet tar Vosso opp endel mindre sideelver før det via Evangervatn renner ut i Veaf jorden. Elva renner her i stryk med stille partier innimellom. I dette partiet er dalføret trangt og med bratte dalsider.	125:130	0:220	14751	nor_dia_change_subset2	no	andrey
stryk	NN	2012	2012-2019	2012-2019_stryk_274		Men når eksamen naermer seg, vendes situasjonen til det motsatte. I tillegg til redusert velvaere og negative helsemessige konsekvenser kommer redusert prestasjonskvalitet - dårligere karakterer og økt sannsynlighet for stryk.	218:223	0:224	14735	nor_dia_change_subset2	no	andrey
stryk	NN	1980	1980-1990	1980-1990_stryk_78		Herfrå renner elva i fosser og stryk uten å gå gjennom flere vatn. Vatna er relativt grunne (18 — 28 m).	31:36	0:104	14744	nor_dia_change_subset2	no	andrey
