identifier1	identifier2	annotator	judgment	comment	lemma
1929-1965_skjerm_117	1970-2015_skjerm_296	HelleBol	3		skjerm
1970-2015_skjerm_254	1970-2015_skjerm_396	HelleBol	2		skjerm
1929-1965_skjerm_4	1929-1965_skjerm_98	HelleBol	2		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_396	HelleBol	3		skjerm
1929-1965_skjerm_133	1929-1965_skjerm_4	HelleBol	3		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_284	HelleBol	3		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_568	HelleBol	3		skjerm
1929-1965_skjerm_117	1970-2015_skjerm_568	HelleBol	3		skjerm
1970-2015_skjerm_205	1970-2015_skjerm_568	HelleBol	2		skjerm
1929-1965_skjerm_117	1970-2015_skjerm_335	HelleBol	2		skjerm
1970-2015_skjerm_296	1970-2015_skjerm_568	HelleBol	3		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_335	HelleBol	2		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_338	HelleBol	2		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_335	HelleBol	2		skjerm
1929-1965_skjerm_98	1970-2015_skjerm_124	HelleBol	2		skjerm
1929-1965_skjerm_8	1929-1965_skjerm_94	HelleBol	3		skjerm
1929-1965_skjerm_53	1929-1965_skjerm_8	HelleBol	2		skjerm
1929-1965_skjerm_117	1970-2015_skjerm_254	HelleBol	2		skjerm
1970-2015_skjerm_205	1970-2015_skjerm_396	HelleBol	2		skjerm
1970-2015_skjerm_296	1970-2015_skjerm_396	HelleBol	3		skjerm
1929-1965_skjerm_133	1929-1965_skjerm_8	HelleBol	3		skjerm
1929-1965_skjerm_8	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_8	1929-1965_skjerm_90	HelleBol	2		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_8	1970-2015_skjerm_124	HelleBol	2		skjerm
1929-1965_skjerm_117	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_8	1970-2015_skjerm_254	HelleBol	2		skjerm
1929-1965_skjerm_117	1929-1965_skjerm_4	HelleBol	4		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_296	HelleBol	2		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_124	HelleBol	2		skjerm
1929-1965_skjerm_57	1970-2015_skjerm_125	HelleBol	2		skjerm
1970-2015_skjerm_125	1970-2015_skjerm_568	HelleBol	2		skjerm
1970-2015_skjerm_161	1970-2015_skjerm_296	HelleBol	0		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_296	HelleBol	2		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_125	HelleBol	2		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_125	HelleBol	2		skjerm
1929-1965_skjerm_90	1970-2015_skjerm_125	HelleBol	2		skjerm
1929-1965_skjerm_53	1970-2015_skjerm_125	HelleBol	2		skjerm
1929-1965_skjerm_53	1929-1965_skjerm_94	HelleBol	2		skjerm
1970-2015_skjerm_205	1970-2015_skjerm_338	HelleBol	4		skjerm
1970-2015_skjerm_335	1970-2015_skjerm_338	HelleBol	4		skjerm
1929-1965_skjerm_124	1929-1965_skjerm_4	HelleBol	2		skjerm
1970-2015_skjerm_254	1970-2015_skjerm_338	HelleBol	4		skjerm
1929-1965_skjerm_57	1970-2015_skjerm_338	HelleBol	2		skjerm
1970-2015_skjerm_161	1970-2015_skjerm_338	HelleBol	0		skjerm
1970-2015_skjerm_338	1970-2015_skjerm_568	HelleBol	2		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_338	HelleBol	2		skjerm
1970-2015_skjerm_124	1970-2015_skjerm_284	HelleBol	2		skjerm
1970-2015_skjerm_254	1970-2015_skjerm_284	HelleBol	2		skjerm
1970-2015_skjerm_125	1970-2015_skjerm_284	HelleBol	2		skjerm
1929-1965_skjerm_117	1970-2015_skjerm_284	HelleBol	3		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_284	HelleBol	2		skjerm
1929-1965_skjerm_98	1970-2015_skjerm_338	HelleBol	2		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_284	HelleBol	3		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_284	HelleBol	2		skjerm
1929-1965_skjerm_53	1970-2015_skjerm_254	HelleBol	2		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_396	HelleBol	2		skjerm
1929-1965_skjerm_53	1970-2015_skjerm_124	HelleBol	2		skjerm
1970-2015_skjerm_124	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_117	1970-2015_skjerm_124	HelleBol	2		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_161	HelleBol	0		skjerm
1970-2015_skjerm_254	1970-2015_skjerm_568	HelleBol	2		skjerm
1970-2015_skjerm_205	1970-2015_skjerm_296	HelleBol	2		skjerm
1929-1965_skjerm_133	1929-1965_skjerm_17	HelleBol	2		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_124	HelleBol	2		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_254	HelleBol	2		skjerm
1929-1965_skjerm_57	1929-1965_skjerm_8	HelleBol	3		skjerm
1929-1965_skjerm_133	1929-1965_skjerm_57	HelleBol	3		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_338	HelleBol	2		skjerm
1970-2015_skjerm_124	1970-2015_skjerm_254	HelleBol	4		skjerm
1970-2015_skjerm_125	1970-2015_skjerm_205	HelleBol	4		skjerm
1970-2015_skjerm_284	1970-2015_skjerm_396	HelleBol	3		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_205	HelleBol	2		skjerm
1929-1965_skjerm_57	1929-1965_skjerm_98	HelleBol	2		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_125	HelleBol	2		skjerm
1929-1965_skjerm_98	1970-2015_skjerm_296	HelleBol	2		skjerm
1929-1965_skjerm_53	1970-2015_skjerm_568	HelleBol	2		skjerm
1929-1965_skjerm_4	1929-1965_skjerm_57	HelleBol	4		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_205	HelleBol	2		skjerm
1929-1965_skjerm_98	1970-2015_skjerm_335	HelleBol	2		skjerm
1970-2015_skjerm_161	1970-2015_skjerm_205	HelleBol	0		skjerm
1929-1965_skjerm_98	1970-2015_skjerm_284	HelleBol	2		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_254	HelleBol	2		skjerm
1970-2015_skjerm_124	1970-2015_skjerm_296	HelleBol	2		skjerm
1929-1965_skjerm_17	1929-1965_skjerm_4	HelleBol	2		skjerm
1970-2015_skjerm_296	1970-2015_skjerm_335	HelleBol	2		skjerm
1929-1965_skjerm_57	1929-1965_skjerm_90	HelleBol	2		skjerm
1970-2015_skjerm_396	1970-2015_skjerm_568	HelleBol	4		skjerm
1929-1965_skjerm_53	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_57	1970-2015_skjerm_205	HelleBol	2		skjerm
1929-1965_skjerm_124	1929-1965_skjerm_17	HelleBol	4		skjerm
1929-1965_skjerm_90	1970-2015_skjerm_568	HelleBol	2		skjerm
1929-1965_skjerm_117	1929-1965_skjerm_133	HelleBol	4		skjerm
1929-1965_skjerm_17	1929-1965_skjerm_53	HelleBol	4		skjerm
1929-1965_skjerm_17	1970-2015_skjerm_205	HelleBol	2		skjerm
1929-1965_skjerm_57	1929-1965_skjerm_94	HelleBol	3		skjerm
1929-1965_skjerm_90	1929-1965_skjerm_98	HelleBol	4		skjerm
1929-1965_skjerm_90	1970-2015_skjerm_161	HelleBol	0		skjerm
1929-1965_skjerm_4	1970-2015_skjerm_124	HelleBol	2		skjerm
1929-1965_skjerm_124	1970-2015_skjerm_296	alexandra_w	2		skjerm
1929-1965_skjerm_53	1929-1965_skjerm_57	alexandra_w	1		skjerm
1929-1965_skjerm_57	1929-1965_skjerm_90	alexandra_w	1		skjerm
1929-1965_skjerm_94	1970-2015_skjerm_568	alexandra_w	1		skjerm
1929-1965_skjerm_57	1929-1965_skjerm_98	alexandra_w	1		skjerm
1970-2015_skjerm_125	1970-2015_skjerm_335	alexandra_w	4		skjerm
1929-1965_skjerm_57	1970-2015_skjerm_338	alexandra_w	3		skjerm
1970-2015_skjerm_125	1970-2015_skjerm_161	alexandra_w	1		skjerm
