identifier1	identifier2	annotator	judgment	comment	lemma
14925	14918	HelleBol	3	comment	mappe
14925	14916	alexandra_w	4	comment	mappe
14925	14927	titare	3	comment	mappe
14925	14928	HelleBol	3	comment	mappe
14925	14920	HelleBol	3	comment	mappe
14925	14928	alexandra_w	3	comment	mappe
14925	14910	alexandra_w	3	comment	mappe
14925	14923	titare	3	comment	mappe
14925	14927	HelleBol	3	comment	mappe
14925	14912	titare	3	comment	mappe
14925	14918	titare	3	comment	mappe
14925	14916	titare	3	comment	mappe
14925	14910	HelleBol	3	comment	mappe
14925	14909	alexandra_w	0	comment	mappe
14925	14913	titare	4	comment	mappe
14925	14915	titare	4	comment	mappe
14914	14907	titare	3	comment	mappe
14914	14919	alexandra_w	4	comment	mappe
14914	14923	alexandra_w	4	comment	mappe
14914	14921	titare	4	comment	mappe
14914	14913	titare	3	comment	mappe
14914	14908	HelleBol	4	comment	mappe
14914	14928	titare	4	comment	mappe
14914	14911	HelleBol	3	comment	mappe
14914	14917	alexandra_w	3	comment	mappe
14914	14918	HelleBol	4	comment	mappe
14914	14920	alexandra_w	4	comment	mappe
14914	14910	HelleBol	4	comment	mappe
14914	14916	titare	4	comment	mappe
14914	14925	alexandra_w	3	comment	mappe
14914	14921	alexandra_w	4	comment	mappe
14914	14912	HelleBol	4	comment	mappe
14914	14908	titare	3	comment	mappe
14914	14924	HelleBol	4	comment	mappe
14914	14925	HelleBol	3	comment	mappe
14914	14919	HelleBol	4	comment	mappe
14914	14921	HelleBol	4	comment	mappe
14914	14908	alexandra_w	3	comment	mappe
14928	14925	titare	3	comment	mappe
14928	14917	alexandra_w	3	comment	mappe
14928	14913	HelleBol	3	comment	mappe
14928	14915	titare	3	comment	mappe
14928	14915	alexandra_w	3	comment	mappe
14928	14918	titare	4	comment	mappe
14928	14922	alexandra_w	3	comment	mappe
14928	14912	titare	4	comment	mappe
14928	14927	titare	4	comment	mappe
14928	14911	titare	3	comment	mappe
14928	14910	titare	4	comment	mappe
14928	14923	HelleBol	4	comment	mappe
14928	14907	alexandra_w	0	comment	mappe
14928	14918	HelleBol	4	comment	mappe
14928	14920	HelleBol	4	comment	mappe
14928	14926	alexandra_w	4	comment	mappe
14928	14911	HelleBol	3	comment	mappe
14928	14920	alexandra_w	4	comment	mappe
14928	14923	alexandra_w	4	comment	mappe
14928	14923	titare	4	comment	mappe
14928	14907	HelleBol	4	comment	mappe
14928	14908	titare	0	comment	mappe
14912	14907	titare	3	comment	mappe
14912	14909	titare	4	comment	mappe
14912	14914	titare	4	comment	mappe
14912	14915	HelleBol	3	comment	mappe
14912	14921	alexandra_w	4	comment	mappe
14912	14927	HelleBol	4	comment	mappe
14912	14916	HelleBol	3	comment	mappe
