identifier1	identifier2	annotator	judgment	comment	lemma
15101	15104	titare	1	comment	side
15101	15110	HelleBol	2	comment	side
15101	15115	HelleBol	2	comment	side
15101	15105	titare	1	comment	side
15101	15115	titare	1	comment	side
15101	15108	alexandra_w	2	comment	side
15101	15102	alexandra_w	2	comment	side
15101	15118	titare	1	comment	side
15101	15116	titare	1	comment	side
15101	15109	alexandra_w	2	comment	side
15101	15109	titare	1	comment	side
15101	15107	alexandra_w	2	comment	side
15101	15122	alexandra_w	2	comment	side
15101	15103	alexandra_w	2	comment	side
15105	15111	HelleBol	3	comment	side
15105	15107	HelleBol	2	comment	side
15105	15110	HelleBol	2	comment	side
15105	15108	alexandra_w	4	comment	side
15105	15103	titare	1	comment	side
15105	15113	HelleBol	2	comment	side
15105	15111	titare	1	comment	side
15105	15115	titare	1	comment	side
15105	15121	HelleBol	3	comment	side
15105	15101	HelleBol	2	comment	side
15105	15104	alexandra_w	4	comment	side
15105	15112	HelleBol	3	comment	side
15105	15103	alexandra_w	4	comment	side
15105	15113	titare	1	comment	side
15105	15117	HelleBol	2	comment	side
15105	15121	alexandra_w	4	comment	side
15105	15120	titare	1	comment	side
15105	15117	titare	1	comment	side
15105	15116	titare	1	comment	side
15111	15116	titare	3	comment	side
15111	15107	HelleBol	4	comment	side
15111	15115	HelleBol	2	comment	side
15111	15103	alexandra_w	4	comment	side
15111	15113	alexandra_w	4	comment	side
15111	15107	alexandra_w	4	comment	side
15111	15114	HelleBol	4	comment	side
15111	15120	alexandra_w	4	comment	side
15111	15110	HelleBol	4	comment	side
15111	15109	alexandra_w	4	comment	side
15111	15113	titare	2	comment	side
15111	15104	titare	4	comment	side
15111	15119	titare	2	comment	side
15111	15121	titare	3	comment	side
15111	15101	HelleBol	2	comment	side
15111	15121	alexandra_w	4	comment	side
15111	15109	titare	3	comment	side
15111	15101	titare	1	comment	side
15113	15110	HelleBol	2	comment	side
15113	15111	HelleBol	2	comment	side
15113	15108	alexandra_w	4	comment	side
15113	15117	HelleBol	2	comment	side
15113	15122	alexandra_w	4	comment	side
15113	15120	titare	1	comment	side
15113	15117	titare	1	comment	side
15113	15119	titare	2	comment	side
15113	15109	HelleBol	2	comment	side
15113	15107	titare	1	comment	side
15113	15104	titare	1	comment	side
