identifier1	identifier2	annotator	judgment	comment	lemma
13681	13682	titare	4	comment	mening
13681	13697	titare	4	comment	mening
13681	13684	HelleBol	1	comment	mening
13681	13699	alexandra_w	4	comment	mening
13681	13686	HelleBol	4	comment	mening
13681	13687	HelleBol	4	comment	mening
13681	13688	alexandra_w	4	comment	mening
13681	13695	alexandra_w	4	comment	mening
13681	13697	alexandra_w	4	comment	mening
13681	13702	titare	4	comment	mening
13681	13697	HelleBol	4	comment	mening
13681	13691	HelleBol	4	comment	mening
13683	13695	HelleBol	4	comment	mening
13683	13681	HelleBol	1	comment	mening
13683	13685	HelleBol	1	comment	mening
13683	13681	titare	4	comment	mening
13683	13697	titare	4	comment	mening
13683	13686	titare	4	comment	mening
13683	13684	alexandra_w	4	comment	mening
13683	13688	HelleBol	0	comment	mening
13698	13681	alexandra_w	4	comment	mening
13698	13681	titare	4	comment	mening
13698	13701	alexandra_w	4	comment	mening
13698	13687	titare	4	comment	mening
13698	13691	HelleBol	4	comment	mening
13698	13689	titare	4	comment	mening
13698	13685	alexandra_w	4	comment	mening
13698	13693	alexandra_w	4	comment	mening
13698	13682	titare	4	comment	mening
13702	13684	HelleBol	1	comment	mening
13702	13701	HelleBol	1	comment	mening
13702	13683	alexandra_w	4	comment	mening
13702	13685	titare	4	comment	mening
13702	13685	alexandra_w	4	comment	mening
13702	13700	alexandra_w	4	comment	mening
13702	13687	titare	4	comment	mening
13702	13695	alexandra_w	4	comment	mening
13702	13683	titare	4	comment	mening
13702	13693	titare	4	comment	mening
13702	13694	titare	4	comment	mening
13702	13693	alexandra_w	4	comment	mening
13702	13699	alexandra_w	4	comment	mening
13702	13696	HelleBol	1	comment	mening
13702	13696	alexandra_w	4	comment	mening
13702	13693	HelleBol	4	comment	mening
13688	13683	titare	0	comment	mening
13688	13702	alexandra_w	4	comment	mening
13688	13692	titare	0	comment	mening
13688	13696	HelleBol	0	comment	mening
13688	13689	titare	0	comment	mening
13688	13692	alexandra_w	4	comment	mening
13688	13689	alexandra_w	4	comment	mening
13688	13701	titare	0	comment	mening
13688	13698	titare	0	comment	mening
13688	13699	alexandra_w	4	comment	mening
13688	13692	HelleBol	0	comment	mening
13688	13702	titare	0	comment	mening
13688	13700	HelleBol	0	comment	mening
13688	13700	alexandra_w	4	comment	mening
13688	13682	HelleBol	0	comment	mening
13688	13694	HelleBol	0	comment	mening
13688	13685	HelleBol	0	comment	mening
13688	13694	alexandra_w	4	comment	mening
13688	13691	titare	0	comment	mening
13688	13696	titare	0	comment	mening
13682	13690	HelleBol	4	comment	mening
13682	13695	titare	1	comment	mening
13682	13684	titare	1	comment	mening
13682	13702	HelleBol	4	comment	mening
13682	13683	titare	4	comment	mening
13682	13690	alexandra_w	4	comment	mening
13682	13699	alexandra_w	4	comment	mening
13682	13681	alexandra_w	4	comment	mening
13682	13693	titare	4	comment	mening
13682	13688	alexandra_w	4	comment	mening
13682	13702	titare	4	comment	mening
13682	13698	alexandra_w	4	comment	mening
13682	13691	alexandra_w	4	comment	mening
13682	13693	HelleBol	4	comment	mening
13682	13698	HelleBol	4	comment	mening
13682	13693	alexandra_w	4	comment	mening
13694	13681	titare	4	comment	mening
13694	13690	alexandra_w	4	comment	mening
13694	13683	titare	4	comment	mening
13694	13697	alexandra_w	4	comment	mening
13694	13685	alexandra_w	4	comment	mening
13694	13691	titare	4	comment	mening
13694	13693	titare	4	comment	mening
13694	13691	alexandra_w	4	comment	mening
13694	13702	HelleBol	4	comment	mening
13694	13687	alexandra_w	4	comment	mening
13694	13688	titare	0	comment	mening
13694	13695	HelleBol	1	comment	mening
13694	13697	titare	4	comment	mening
13694	13682	titare	4	comment	mening
13701	13695	alexandra_w	3	comment	mening
13701	13700	HelleBol	1	comment	mening
13701	13692	HelleBol	1	comment	mening
13701	13697	alexandra_w	3	comment	mening
13701	13699	HelleBol	1	comment	mening
13701	13685	titare	1	comment	mening
13701	13692	alexandra_w	3	comment	mening
13701	13702	alexandra_w	2	comment	mening
13701	13696	HelleBol	4	comment	mening
13701	13696	titare	0	comment	mening
13701	13682	HelleBol	1	comment	mening
13701	13686	titare	1	comment	mening
13701	13693	alexandra_w	4	comment	mening
13701	13699	titare	1	comment	mening
13701	13685	HelleBol	1	comment	mening
13701	13693	HelleBol	1	comment	mening
13686	13690	titare	4	comment	mening
13686	13688	HelleBol	0	comment	mening
13686	13691	titare	4	comment	mening
13686	13695	titare	1	comment	mening
13686	13694	alexandra_w	4	comment	mening
13686	13696	titare	0	comment	mening
13686	13699	titare	4	comment	mening
13686	13702	titare	4	comment	mening
13686	13685	alexandra_w	4	comment	mening
13686	13702	HelleBol	4	comment	mening
13686	13700	alexandra_w	4	comment	mening
13686	13696	alexandra_w	4	comment	mening
13686	13698	HelleBol	4	comment	mening
13686	13697	HelleBol	4	comment	mening
13695	13681	titare	1	comment	mening
13695	13687	titare	1	comment	mening
13695	13688	alexandra_w	4	comment	mening
13695	13696	titare	0	comment	mening
13695	13698	alexandra_w	4	comment	mening
13695	13701	HelleBol	4	comment	mening
13695	13683	alexandra_w	4	comment	mening
13695	13689	HelleBol	1	comment	mening
13695	13696	HelleBol	4	comment	mening
13695	13690	alexandra_w	4	comment	mening
13695	13699	alexandra_w	4	comment	mening
13695	13697	HelleBol	1	comment	mening
13695	13692	HelleBol	1	comment	mening
13695	13698	HelleBol	1	comment	mening
13695	13697	alexandra_w	4	comment	mening
13695	13691	alexandra_w	4	comment	mening
13695	13691	HelleBol	1	comment	mening
13695	13691	titare	1	comment	mening
13684	13694	alexandra_w	4	comment	mening
13684	13687	titare	1	comment	mening
13684	13694	titare	1	comment	mening
13684	13689	alexandra_w	4	comment	mening
13684	13682	HelleBol	1	comment	mening
13684	13696	titare	0	comment	mening
13684	13685	HelleBol	1	comment	mening
13684	13701	titare	4	comment	mening
13684	13697	titare	1	comment	mening
13684	13701	HelleBol	4	comment	mening
13684	13693	titare	1	comment	mening
13684	13690	alexandra_w	2	comment	mening
13684	13694	HelleBol	1	comment	mening
13684	13700	alexandra_w	4	comment	mening
13684	13688	titare	0	comment	mening
13684	13686	titare	1	comment	mening
13684	13701	alexandra_w	4	comment	mening
13684	13692	HelleBol	1	comment	mening
13684	13693	HelleBol	1	comment	mening
13684	13688	HelleBol	0	comment	mening
13690	13697	HelleBol	4	comment	mening
13690	13700	HelleBol	4	comment	mening
13690	13687	titare	4	comment	mening
13690	13698	titare	4	comment	mening
13690	13695	titare	1	comment	mening
13690	13693	titare	4	comment	mening
13690	13683	alexandra_w	4	comment	mening
13692	13701	titare	1	comment	mening
13692	13699	HelleBol	4	comment	mening
13692	13682	HelleBol	4	comment	mening
13692	13702	HelleBol	4	comment	mening
13692	13684	alexandra_w	4	comment	mening
13692	13691	titare	4	comment	mening
13692	13689	alexandra_w	4	comment	mening
13692	13699	alexandra_w	4	comment	mening
13692	13681	HelleBol	4	comment	mening
13692	13698	HelleBol	4	comment	mening
13692	13685	alexandra_w	4	comment	mening
13692	13687	alexandra_w	4	comment	mening
13692	13694	titare	4	comment	mening
13692	13696	alexandra_w	4	comment	mening
13693	13683	titare	4	comment	mening
13693	13681	HelleBol	4	comment	mening
13693	13698	HelleBol	4	comment	mening
